id_restaurant,rest_name,rest_url,rest_phone,rest_address,rest_reviews_number,rest_rating (from 1 to 5: the greater the value, the better the rating; -1: no rating)
9400,Изба,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185582-Reviews-Izba-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 927 581-35-30,"Красная Набережная, 8, Астрахань 414000 Россия",171,"4,0"
9401,Пряности,https://www.tripadvisor.ru/Restaurant_Review-g298513-d9702889-Reviews-Pryanosti-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 266-70-67,"Анмиралтейская, 14, Астрахань 414000 Россия",152,"4,5"
9402,Harley Bar&Grill,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8788234-Reviews-Harley_Bar_Grill-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 967 338-13-81,"ул.Никольская, 10, Астрахань 414000 Россия",97,"4,5"
9403,Собрание,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185689-Reviews-Sobraniye-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 244-71-41,"Ленина, 8, Астрахань 414000 Россия",82,"4,5"
9404,Крем кафе,https://www.tripadvisor.ru/Restaurant_Review-g298513-d4603477-Reviews-Krem_Cafe-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 299-87-87,"Урицкого ул., 5, Астрахань 414000 Россия",214,"4,0"
9405,Белуга,https://www.tripadvisor.ru/Restaurant_Review-g298513-d16844577-Reviews-Beluga-Astrakhan_Astrakhan_Oblast_Southern_District.html,99-99-27,"Фиолетова, 3, Астрахань 414000 Россия",62,"4,5"
9406,Волга-стрит,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185546-Reviews-Volga_Street-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 927 282-70-80,"Кремлёвская, 1A, Астрахань 414000 Россия",105,"4,0"
9407,БирХаус,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6635801-Reviews-Beer_House-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 244-48-00,"Красного Знамени ул., 12, Астрахань 414000 Россия",107,"4,0"
9408,Camorra Pizza e Birra,https://www.tripadvisor.ru/Restaurant_Review-g298513-d13219549-Reviews-Camorra_Pizza_e_Birra-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 961 812-47-19,"ул. Адмиралтейская, 20, Астрахань 414000 Россия",25,"5,0"
9409,Ресторан «Акватория»,https://www.tripadvisor.ru/Restaurant_Review-g298513-d13134343-Reviews-Akvatoriya_Restaurant-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 252-21-21,"ул. Пугачёва, 1а, Астрахань 414000 Россия",56,"4,5"
9410,Бар ДК,https://www.tripadvisor.ru/Restaurant_Review-g298513-d13557827-Reviews-Bar_DK-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 244-80-61,"ул. Ахматовская, 9/13, Астрахань 414000 Россия",23,"5,0"
9411,ПастаПицца,https://www.tripadvisor.ru/Restaurant_Review-g298513-d12675154-Reviews-PastaPizza-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 266-87-88,"ул. Адмиралтейская, 14, Астрахань 414000 Россия",64,"4,5"
9412,Ресторан Каспий,https://www.tripadvisor.ru/Restaurant_Review-g298513-d20119922-Reviews-Kaspiy_Restaurant-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 299-99-16,"Максима Горького,  7, Астрахань 414000 Россия",21,"5,0"
9413,Кофейня-кондитерская Mon Amour,https://www.tripadvisor.ru/Restaurant_Review-g298513-d13341845-Reviews-Mon_Amour-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 937 507-40-79,"ул. Куйбышева,  3/1, Астрахань 414040 Россия",22,"5,0"
9414,Ресторан Поплавок,https://www.tripadvisor.ru/Restaurant_Review-g298513-d4502875-Reviews-Poplavok_Restaurant-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 967 829-79-11,"ул.Пугачева, 1, Астрахань 414000 Россия",233,"4,0"
9415,Пиратская пристань,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185659-Reviews-Piratskaya_Pristan-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 299-99-10,"Боевая, 3а, Астрахань 414024 Россия",217,"4,0"
9416,Чайхана Шоли,https://www.tripadvisor.ru/Restaurant_Review-g298513-d5074695-Reviews-Chaikhana_Sholi-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 251-28-88,"ул. Урицкого, 5, Астрахань 414000 Россия",178,"3,5"
9417,Бар Хаус,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6788141-Reviews-Bar_House-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 245-65-00,"Красного знамени,12, Астрахань 414000 Россия",38,"4,5"
9418,Ямато,https://www.tripadvisor.ru/Restaurant_Review-g298513-d1948194-Reviews-Yamato-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 299-99-25,"ул. Урицкого, д. 5, Астрахань 414000 Россия",75,"4,0"
9419,Сан Пицца,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185671-Reviews-San_Pizza-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 250-00-05,"Космонавтов, 14, Астрахань 414057 Россия",75,"4,0"
9420,Самовар,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8349425-Reviews-Samovar-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 223-81-48,"Николая Островского, 148 лит.9, Астрахань 414022 Россия",33,"4,5"
9421,Трапеза,https://www.tripadvisor.ru/Restaurant_Review-g298513-d12097183-Reviews-Trapeza-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 230-62-62,"ул. Ленина, 8A 2-ой этаж, Астрахань 414000 Россия",31,"4,5"
9422,Онегин,https://www.tripadvisor.ru/Restaurant_Review-g298513-d19274405-Reviews-Onegin-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 927 569-99-14,"площадь Ленина, 12, Астрахань 414000 Россия",22,"4,5"
9423,Кондитерская Galleria,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8747573-Reviews-Cafe_Gourmet_Galleria-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 988 172-23-33,"Эспланадная, 13 в ГАЛЕРЕЕ ВКУСА И СТИЛЯ Mondo Italia Gallery, Астрахань 414000 Россия",19,"4,5"
9424,Галерея Николь,https://www.tripadvisor.ru/Restaurant_Review-g298513-d17431088-Reviews-Gallery_Nicole-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 226-26-20,"Никольская, 11, Астрахань 414000 Россия",15,"4,5"
9425,Кафе Квартира,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8722338-Reviews-Cafe_Kvartira-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 867 822-00-02,"Эспланадная, 3, Астрахань 414000 Россия",23,"4,5"
9426,Tочно сочно,https://www.tripadvisor.ru/Restaurant_Review-g298513-d15141427-Reviews-Tochno_Sochno-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 246-46-07,"Кирова,  27, Астрахань 414000 Россия",67,"3,5"
9427,Контраст Прованс,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6635813-Reviews-Kontrast_Provence-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 254-50-50,"Бертюльская, 7, Астрахань 414056 Россия",31,"4,5"
9428,На лайте,https://www.tripadvisor.ru/Restaurant_Review-g298513-d19098624-Reviews-Na_Laite-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 241-41-21,"ул. Куйбышева, 18, Астрахань 414040 Россия",9,"5,0"
9429,На мельнице,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185636-Reviews-Na_Melnitse-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 252-02-20,"Бабушкина, 1, Астрахань 414000 Россия",29,"4,0"
9430,Белка бар,https://www.tripadvisor.ru/Restaurant_Review-g298513-d19337234-Reviews-Belka_Bar-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 220-00-13,"Фиолетова, 8, Астрахань 414000 Россия",30,"4,5"
9431,Кафе Шарлау,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185745-Reviews-Restaurant_Sharlau-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 244-42-13,"Кирова, 26 / Ленина, 9, Астрахань 414000 Россия",62,"3,5"
9432,"Ресторана ""Белый Рояль""",https://www.tripadvisor.ru/Restaurant_Review-g298513-d3581936-Reviews-Restaurant_White_Piano-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 244-77-55,"Бабефа ул., 2, Астрахань 414014 Россия",35,"4,5"
9433,"Ресторан ""Вино и Крабы""",https://www.tripadvisor.ru/Restaurant_Review-g298513-d15191145-Reviews-Restaurant_Vino_i_Kraby-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 299-75-77,"Ахматовская, 3, Астрахань 414000 Россия",34,"4,0"
9434,Культовый Бар,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8347465-Reviews-Kultovy_Bar-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 299-65-00,"Фиолетова, 8, Астрахань 414000 Россия",47,"4,0"
9435,Чикаго & Барбандос,https://www.tripadvisor.ru/Restaurant_Review-g298513-d7810502-Reviews-Chicago_Barbandos-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 245-02-55,"Воробьёва проезд, 12/2, Астрахань 414057 Россия",27,"4,0"
9436,Кулинария №1,https://www.tripadvisor.ru/Restaurant_Review-g298513-d10717806-Reviews-Kulinariya_1-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 242-03-00,"Кирова, 87, лит. А3, Астрахань 414056 Россия",19,"4,5"
9437,Девичья Башня,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185568-Reviews-Devichya_Bashnya-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 241-42-42,"Медногорская, 121, Астрахань 414015 Россия",21,"4,5"
9438,Бар КОТИКи,https://www.tripadvisor.ru/Restaurant_Review-g298513-d21228338-Reviews-KOTIKi_Bar-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 964 886-53-28,"Свердлова, 4, Астрахань 414000 Россия",9,"4,5"
9439,Subway,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185510-Reviews-Subway-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 965 453-55-63,"Бабушкина, 2, Астрахань 414000 Россия",23,"4,0"
9440,Буланжери,https://www.tripadvisor.ru/Restaurant_Review-g298513-d9738434-Reviews-Bulanzheri-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 927 072-77-80,"ул. Кирова, 22, Астрахань 414000 Россия",9,"5,0"
9441,Falafel,https://www.tripadvisor.ru/Restaurant_Review-g298513-d14136702-Reviews-Falafel-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"ул.Кирова 7, Астрахань 414000 Россия",9,"4,5"
9442,Rbg Bar & Grill,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185498-Reviews-Rbg_Bar_Grill-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 229-01-20,"Анри Барбюса, 29в лит А, Астрахань 414056 Россия",28,"4,0"
9443,ПастаПицца,https://www.tripadvisor.ru/Restaurant_Review-g298513-d12674957-Reviews-PastaPizza-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 266-87-88,"ул. Тугенева, 10/14, Астрахань 414000 Россия",13,"4,0"
9444,Тургенефф,https://www.tripadvisor.ru/Restaurant_Review-g298513-d9698456-Reviews-Turgeneff-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 228-78-28,"ул. Тургенева, 1, Астрахань 414000 Россия",14,"4,5"
9445,Контраст Густо,https://www.tripadvisor.ru/Restaurant_Review-g298513-d12275727-Reviews-Kontrast_Gusto-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 250-00-03,"ул. Генерала Армии Епишева, 31, Астрахань 414024 Россия",20,"4,0"
9446,Ресторан Волга-Волга,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6478618-Reviews-Restaurant_Volga_Volga-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 231-12-11,"ул. Адмирала Нахимова, 60, Астрахань Россия",16,"4,5"
9447,ЕврАзия,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185569-Reviews-Eurasia-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 988 172-90-22,"Чернышевского, 8, Астрахань 414000 Россия",27,"4,0"
9448,Папа По. Ист Буфет,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185651-Reviews-Papa_Po_Ist_Buffet-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 299-67-47,"ул. Никольская, 4, Астрахань 414000 Россия",20,"4,0"
9449,Лапти,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8603741-Reviews-Lapti-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 299-99-71,"ул. Боевая, 3/4, Астрахань 414024 Россия",53,"3,5"
9450,Аракс,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185522-Reviews-Araks-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 249-29-29,"Генерала Армии Епишева, 20Б, Астрахань 414024 Россия",8,"5,0"
9451,Контраст,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185850-Reviews-Kontrast-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 252-25-62,"Красная Набережная, 28, Астрахань 414000 Россия",13,"4,0"
9452,Testo,https://www.tripadvisor.ru/Restaurant_Review-g298513-d15141114-Reviews-Testo-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 251-25-85,"ул. Советская, 24, Астрахань 414000 Россия",8,"4,0"
9453,Д'Кафе,https://www.tripadvisor.ru/Restaurant_Review-g298513-d21159996-Reviews-D_Cafe-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 299-79-98,"Набережная Приволжского Затона, 17 /1, Астрахань 414024 Россия",5,"5,0"
9454,Старый мастер,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185693-Reviews-Stary_Master-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 244-42-22,"Кирова, 14, Астрахань 414000 Россия",11,"4,5"
9455,Candela,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8137610-Reviews-Candela-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 927 664-41-53,"Esplanadnaya Ulitsa 33, Астрахань 414000 Россия",9,"4,5"
9456,Веранда,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185515-Reviews-Veranda-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 228-78-42,"ул. Кирова, 17, Астрахань 414000 Россия",51,"4,0"
9457,Tочно сочно,https://www.tripadvisor.ru/Restaurant_Review-g298513-d15141427-Reviews-Tochno_Sochno-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 246-46-07,"Кирова,  27, Астрахань 414000 Россия",67,"3,5"
9458,Чайный куб,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185726-Reviews-Chainy_Kub-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 967 822-00-02,"Эспланадная, 3, Астрахань 414000 Россия",11,"4,0"
9459,33 Пингвина,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8180035-Reviews-33_Pingvina-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 800 100-50-33,"ул. Боевая, 25, Астрахань 414000 Россия",8,"4,5"
9460,Subway,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185505-Reviews-Subway-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 917 181-61-60,"Кирова, 11, Астрахань 414000 Россия",11,"4,0"
9461,Pio Pizza,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185494-Reviews-Pio_Pizza-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"Кирова, 32, Астрахань 414000 Россия",8,"4,5"
9462,Контраст Бижу,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185481-Reviews-Kontrast_Bijou-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 251-11-51,"Кирова, 42, Астрахань 414000 Россия",14,"4,0"
9463,ПуЭр,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185794-Reviews-Pu_r-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 927 282-07-47,"Боевая, 38, Астрахань 414024 Россия",11,"4,0"
9464,Акведук,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185506-Reviews-Akveduk-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 244-80-34,"Свердлова, 24, Астрахань 414000 Россия",9,"4,5"
9465,Колхети,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185766-Reviews-Kolkheti-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 271-63-64,"ул. Мечникова, 28, Астрахань 414000 Россия",10,"4,0"
9466,Кавказская Пленница,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185590-Reviews-Kavkazskaya_Plennitsa-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 275-10-75,"Адмирала Нахимова, 207г, Астрахань 414018 Россия",23,"4,0"
9467,Хачапуридзе,https://www.tripadvisor.ru/Restaurant_Review-g298513-d15700070-Reviews-Khachapuridze-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 226-26-50,"Кирова,  63, Астрахань 414000 Россия",6,"4,0"
9468,Аристократ,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185526-Reviews-Aristokrat-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 251-73-91,"Бабефа, 13, Астрахань 414014 Россия",10,"4,0"
9469,Subway,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185509-Reviews-Subway-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 917 085-43-88,"Боевая, 25, Астрахань 414024 Россия",14,"4,0"
9470,Пекорино,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185654-Reviews-Pekorino-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 965 451-87-78,"Красная Набережная, 3, Астрахань 414040 Россия",10,"4,0"
9471,Маракеш,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185630-Reviews-Marakesh-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 262-53-40,"Адмиралтейская, 7а, Астрахань 414000 Россия",9,"4,0"
9472,Дача,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6002308-Reviews-Dacha-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 245-33-62,"Ахматовская ул., 6, Астрахань 414000 Россия",29,"3,5"
9473,Subway,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185501-Reviews-Subway-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 965 450-02-05,"Вокзальная площадь, 20ж, Астрахань 414040 Россия",11,"4,0"
9474,Шашлык Хаус,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8707369-Reviews-Shahlyk_House-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 244-42-22,"улица Кирова дом14, Астрахань 414000 Россия",9,"4,0"
9475,Crazy Dog,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185470-Reviews-Crazy_Dog-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"Богдана Хмельницкого, 20а, Астрахань 414024 Россия",4,"5,0"
9476,Блинофф,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185537-Reviews-Blinoff-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"Вокзальная площадь, 13 лит А, Астрахань 414040 Россия",6,"4,5"
9477,Сударыня,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185889-Reviews-Sudarynya-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 245-69-20,"Бакинская, 148, Астрахань 414000 Россия",5,"4,5"
9478,Кафе РИО,https://www.tripadvisor.ru/Restaurant_Review-g298513-d12412263-Reviews-Rio_Cafe-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"ул. Моздокская, 8, Астрахань 414024 Россия",3,"5,0"
9479,Купеческий,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185607-Reviews-Kupecheskiy-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 262-07-27,"Адмиралтейская, 28, Астрахань 414040 Россия",7,"4,5"
9480,Cristalmoet,https://www.tripadvisor.ru/Restaurant_Review-g298513-d23413133-Reviews-Cristalmoet-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 964 888-21-69,"Ахматовская,  3, Астрахань 414000 Россия",2,"5,0"
9481,Макдоналдс,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185629-Reviews-McDonald_s-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 225-15-45,"Анри Барбюса, 21а, Астрахань 414056 Россия",20,"3,5"
9482,Огни Баку,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185649-Reviews-Ogni_Baku-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 229-62-39,"Ульяновых, 5, Астрахань 414000 Россия",10,"4,0"
9483,Сияма,https://www.tripadvisor.ru/Restaurant_Review-g298513-d15132960-Reviews-Siyama-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 927 569-90-11,"Боевая,  2, Астрахань 414000 Россия",3,"4,5"
9484,Жар-пышка,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185574-Reviews-Zhar_Pyshka-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 271-73-88,"Свердлова, 50, Астрахань 414000 Россия",4,"5,0"
9485,French Cafe,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185474-Reviews-French_Cafe-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 245-45-40,"Шаумяна площадь, 2, Астрахань 414000 Россия",10,"4,0"
9486,Грибоедов,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185564-Reviews-Griboyedov-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 917 175-48-22,"Красная Набережная, 7а, Астрахань 414040 Россия",13,"4,0"
9487,Сударь,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185701-Reviews-Sudar-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 262-42-35,"Берзина, 66, Астрахань 414000 Россия",5,"4,5"
9488,Tочно сочно,https://www.tripadvisor.ru/Restaurant_Review-g298513-d15141427-Reviews-Tochno_Sochno-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 246-46-07,"Кирова,  27, Астрахань 414000 Россия",67,"3,5"
9489,София,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185694-Reviews-Sofia-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 226-21-53,"Лейтенанта Шмидта, 12, Астрахань 414000 Россия",4,"4,5"
9490,Баскин Роббинс,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185544-Reviews-Baskin_Robbins-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 271-67-65,"Бакинская, 39, Астрахань 414024 Россия",6,"4,0"
9491,Блинная У Кремля,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8344966-Reviews-Blinnaya_U_Kremlya-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"Фиолетова, 42, Астрахань 414000 Россия",5,"4,5"
9492,Kebab house,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185492-Reviews-Kebab_House-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 988 063-80-62,"Аэропортовское шоссе, 10а, Астрахань 414018 Россия",4,"5,0"
9493,Dublin,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185485-Reviews-Dublin-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"Ульяновых, 5, Астрахань 414000 Россия",7,"4,0"
9494,Библиотека Пива,https://www.tripadvisor.ru/Restaurant_Review-g298513-d17839167-Reviews-Biblioteka_Piva-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 276-05-55,"Никольская, 4, Астрахань 414000 Россия",2,"5,0"
9495,Чай-Ка?,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185733-Reviews-Chai_Ka-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 239-23-17,"Ахматовская, 9, Астрахань 414000 Россия",6,"4,0"
9496,Волжанка Ривер-Сити,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185547-Reviews-Volzhanka_River_City-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 226-20-83,"Кремлёвская, 2, Астрахань 414000 Россия",17,"3,5"
9497,Огонёк,https://www.tripadvisor.ru/Restaurant_Review-g298513-d23322059-Reviews-Ogonyok-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 927 569-57-90,"​Фиолетова, 8, Астрахань 414000 Россия",2,"5,0"
9498,Сен-Тропе,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185782-Reviews-Sen_Trope-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 271-79-79,"Юрия Селенского, 4/1, Астрахань 414056 Россия",5,"5,0"
9499,Макдоналдс,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185628-Reviews-McDonald_s-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 252-25-79,"Кирова, 7, Астрахань 414000 Россия",31,"3,5"
9500,Прибой,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8349027-Reviews-Priboi-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"Свердлова, 116, Астрахань 414000 Россия",2,"5,0"
9501,Тройка,https://www.tripadvisor.ru/Restaurant_Review-g298513-d7269972-Reviews-Troika-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 245-47-35,"ул. Кирова, д. 12, Астрахань 414000 Россия",6,"4,0"
9502,Шуры Муры,https://www.tripadvisor.ru/Restaurant_Review-g298513-d8349743-Reviews-Shury_Mury-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"Чернышевского, 5а, Астрахань 414000 Россия",10,"4,0"
9503,Виктория,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185545-Reviews-Viktoriya-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"Красная Набережная, 167а, Астрахань 414004 Россия",5,"4,0"
9504,Хопс,https://www.tripadvisor.ru/Restaurant_Review-g298513-d13109108-Reviews-Hops-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 917 175-21-61,"ул. Фиолетова, 7, Астрахань 414000 Россия",3,"4,5"
9505,Subway,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185502-Reviews-Subway-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 903 321-85-49,"Воробьёва проезд, 10, Астрахань 414057 Россия",6,"4,0"
9506,Yes! Pizza,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185464-Reviews-Yes_Pizza-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 800 500-00-44,"Вокзальная площадь, 13 лит А, Астрахань 414040 Россия",7,"4,0"
9507,Блинофф,https://www.tripadvisor.ru/Restaurant_Review-g298513-d9732938-Reviews-Blinoff-Astrakhan_Astrakhan_Oblast_Southern_District.html,,"Боевая, 25 ТРЦ ""Алимпик"", Астрахань 414000 Россия",4,"4,5"
9508,Дельта,https://www.tripadvisor.ru/Restaurant_Review-g298513-d6185563-Reviews-Delta-Astrakhan_Astrakhan_Oblast_Southern_District.html,+7 851 259-10-18,"Адмирала Нахимова, 43, Астрахань 414018 Россия",10,"4,0"
